% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, further objective values of best", seed=608414, Thu Aug 27 17:10:50 2020, <python>{}</python>
1 51 0.28137990801795526 1.000046154911259 -0.20068937099570897 -2.0068937099570897e-01 -0.08979909941490041 0.02198387053803247   
2 102 0.3622631417283832 1.2278924357690295 -0.23284863073097734 -2.3284863073097734e-01 -0.12422623409327849 -0.017508286815224677   
3 153 0.46657224407947706 1.3522906384958582 -0.26135987572196356 -2.6135987572196356e-01 -0.10986362868413949 0.0009705379642151457   
4 204 0.6059856959335325 1.426451332426339 -0.30419148473316143 -3.0419148473316143e-01 -0.12993540172097778 -0.006937388664745622   
5 255 0.656021154617583 1.570560027672355 -0.30419148473316143 -2.5260103864708860e-01 -0.11450542731370364 0.003172328298572946   
