% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=608414, Thu Aug 27 17:10:50 2020, <python>{}</python>
1 51 0.28137990801795526 0 0 0.27854803277577905 0.2808852990573285 0.2737579528083941 0.28049611977388633 0.2720473204083378 0.28428178169346313 0.2855657615338838 0.27284158914162787 0.27448003316812525 0.27692440951386416 0.28444471565106266 0.2690241976475324 0.27216827406608535
2 102 0.3622631417283832 0 0 0.3539295379907301 0.3515867049618244 0.3510229453789456 0.3653632510652773 0.3409569631247214 0.36166535568021824 0.3641942590051967 0.3545332264519017 0.34429507874295195 0.356908543003163 0.3708275881331021 0.33972879069248385 0.349571364092002
3 153 0.46657224407947706 0 0 0.44709706702762064 0.4638976597109993 0.44893178909047377 0.4775852673310928 0.43749655146381866 0.4515702303766283 0.4628111315913478 0.4467168977559714 0.41975542774620833 0.4627356300677891 0.4903118894808382 0.4516264861361947 0.42839032121914383
4 204 0.6059856959335325 0 0 0.5648319102414757 0.6082042957936918 0.6009333041264138 0.6122248044961023 0.5720525765371968 0.5815540946125097 0.5713795876793563 0.5733427415645105 0.5101504219753195 0.5924850069003412 0.6327945251737974 0.5745141229049615 0.5340127928013817
5 255 0.656021154617583 0 0 0.5819254216551164 0.6360320936083843 0.6759565456483413 0.672542082794458 0.6175805776410563 0.6079176595008138 0.6144586305637492 0.6106587445211333 0.532508637087617 0.6087972963980847 0.676828550047227 0.619141470399918 0.5667544411663284
